BindingDB-id,smiles,chemblid,genename,primary_uniprot,secondary_uniprot
50666204,O=C1CCc2cc(ccc2N1)-c1cccnc1,CHEMBL62811,PDE3A_HUMAN,Q14432,"O60865,Q13348,Q17RD1"
50666210,O=C1CCC(=NN1)c1ccc(cc1)-n1ccnc1,CHEMBL12831,PDE3A_HUMAN,Q14432,"O60865,Q13348,Q17RD1"
50666219,Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl,CHEMBL760,PDE3A_HUMAN,Q14432,"O60865,Q13348,Q17RD1"
50666220,O=C1CCc2cc(\C=C\n3ccnc3)ccc2N1,CHEMBL160790,PDE3A_HUMAN,Q14432,"O60865,Q13348,Q17RD1"
50666221,O=C1CCc2cc(ccc2N1)-n1ccnc1,CHEMBL17516,PDE3A_HUMAN,Q14432,"O60865,Q13348,Q17RD1"
50749838,C(CNc1ncnc2cc(OCC3CCN(CCNc4ccnc5ccccc45)CC3)ccc12)Cc1ccccc1,CHEMBL4096360,DNM3A_HUMAN,Q9Y6K1,"E9PEB8,Q86TE8,Q86XF5,Q8IZV0,Q8WXU9"
50749839,Cc1cc(NCCN2CCC(COc3ccc4c(NCCCc5ccccc5)ncnc4c3)CC2)c2ccccc2n1,CHEMBL4096869,DNM3A_HUMAN,Q9Y6K1,"E9PEB8,Q86TE8,Q86XF5,Q8IZV0,Q8WXU9"
50749840,C(CN1CCC(COc2ccc3c(NCCc4ccccc4)ncnc3c2)CC1)Nc1ccnc2ccccc12,CHEMBL4084601,DNM3A_HUMAN,Q9Y6K1,"E9PEB8,Q86TE8,Q86XF5,Q8IZV0,Q8WXU9"
50749841,C(CNc1ncnc2cc(OCC3CCN(CCNc4ccnc5ccccc45)CC3)ccc12)Nc1ccccc1,CHEMBL4100095,DNM3A_HUMAN,Q9Y6K1,"E9PEB8,Q86TE8,Q86XF5,Q8IZV0,Q8WXU9"
50749842,Clc1ccc(CCNc2ncnc3cc(OCC4CCN(CCNc5ccnc6ccccc56)CC4)ccc23)cc1,CHEMBL4097685,DNM3A_HUMAN,Q9Y6K1,"E9PEB8,Q86TE8,Q86XF5,Q8IZV0,Q8WXU9"
50749843,COc1ccc(CCNc2ncnc3cc(OCC4CCN(CCNc5ccnc6ccccc56)CC4)ccc23)cc1,CHEMBL4096752,DNM3A_HUMAN,Q9Y6K1,"E9PEB8,Q86TE8,Q86XF5,Q8IZV0,Q8WXU9"
50749844,C(CN1CCC(COc2ccc3c(NCc4ccc(cc4)-c4ccccc4)ncnc3c2)CC1)Nc1ccnc2ccccc12,CHEMBL4099197,DNM3A_HUMAN,Q9Y6K1,"E9PEB8,Q86TE8,Q86XF5,Q8IZV0,Q8WXU9"
50749845,C(CNc1ncnc2cc(OCC3CCN(CCNc4ccnc5ccccc45)CC3)ccc12)Nc1cccc2ccccc12,CHEMBL4091463,DNM3A_HUMAN,Q9Y6K1,"E9PEB8,Q86TE8,Q86XF5,Q8IZV0,Q8WXU9"
50749885,C(CNc1ncnc2cc(OCC3CCN(CCNc4ccnc5ccccc45)CC3)ccc12)Cc1ccccc1,CHEMBL4096360,DNMT1_HUMAN,P26358,"A0AV63,B7ZLW6,Q9UHG5,Q9ULA2,Q9UMZ6"
50749886,Cc1cc(NCCN2CCC(COc3ccc4c(NCCCc5ccccc5)ncnc4c3)CC2)c2ccccc2n1,CHEMBL4096869,DNMT1_HUMAN,P26358,"A0AV63,B7ZLW6,Q9UHG5,Q9ULA2,Q9UMZ6"
50749887,C(CN1CCC(COc2ccc3c(NCCc4ccccc4)ncnc3c2)CC1)Nc1ccnc2ccccc12,CHEMBL4084601,DNMT1_HUMAN,P26358,"A0AV63,B7ZLW6,Q9UHG5,Q9ULA2,Q9UMZ6"
50749888,C(CNc1ncnc2cc(OCC3CCN(CCNc4ccnc5ccccc45)CC3)ccc12)Nc1ccccc1,CHEMBL4100095,DNMT1_HUMAN,P26358,"A0AV63,B7ZLW6,Q9UHG5,Q9ULA2,Q9UMZ6"
50749889,Clc1ccc(CCNc2ncnc3cc(OCC4CCN(CCNc5ccnc6ccccc56)CC4)ccc23)cc1,CHEMBL4097685,DNMT1_HUMAN,P26358,"A0AV63,B7ZLW6,Q9UHG5,Q9ULA2,Q9UMZ6"
50749890,C(CN1CCC(COc2ccc3c(NCc4ccc(cc4)-c4ccccc4)ncnc3c2)CC1)Nc1ccnc2ccccc12,CHEMBL4099197,DNMT1_HUMAN,P26358,"A0AV63,B7ZLW6,Q9UHG5,Q9ULA2,Q9UMZ6"
50749891,C(CNc1ncnc2cc(OCC3CCN(CCNc4ccnc5ccccc45)CC3)ccc12)Cc1cccc2ccccc12,CHEMBL4070549,DNMT1_HUMAN,P26358,"A0AV63,B7ZLW6,Q9UHG5,Q9ULA2,Q9UMZ6"
50749892,C(CNc1ncnc2cc(OCC3CCN(CCNc4ccnc5ccccc45)CC3)ccc12)Nc1cccc2ccccc12,CHEMBL4091463,DNMT1_HUMAN,P26358,"A0AV63,B7ZLW6,Q9UHG5,Q9ULA2,Q9UMZ6"
